customer_id,name,email,city,age,acquisition_channel,signup_date,customer_segment,high_engagement,total_orders,total_spend,last_order_date
CUST01064,Customer 1064,customer1064@example.com,Delhi,49,Google,2026-02-14,New Customer,False,0.0,0.0,2026-02-14
CUST01065,Customer 1065,customer1065@example.com,Bangalore,27,YouTube,2026-04-24,High Value,True,4.0,12793.0,2026-08-11
CUST01066,Customer 1066,customer1066@example.com,Kolkata,42,Google,2025-12-05,Window Shopper,False,0.0,0.0,2025-12-05
CUST01067,Customer 1067,customer1067@example.com,Delhi,54,Direct,2026-03-08,Repeat Buyer,True,5.0,18690.0,2026-07-18
CUST01068,Customer 1068,customer1068@example.com,Bangalore,21,Google,2025-08-26,Repeat Buyer,True,3.0,15392.0,2025-12-03
CUST01069,Customer 1069,customer1069@example.com,Delhi,42,Direct,2025-12-28,Repeat Buyer,True,3.0,12193.0,2026-04-05
CUST01070,Customer 1070,customer1070@example.com,Kolkata,18,Organic,2026-04-20,Repeat Buyer,True,4.0,13392.0,2025-11-23
CUST01071,Customer 1071,customer1071@example.com,Pune,51,Direct,2026-05-05,Price Sensitive,False,2.0,9496.0,2026-05-20
CUST01072,Customer 1072,customer1072@example.com,Pune,45,YouTube,2026-04-16,New Customer,False,1.0,3798.0,2025-09-20
CUST01073,Customer 1073,customer1073@example.com,Chennai,35,Instagram,2025-05-11,Price Sensitive,False,3.0,10995.0,2026-03-12
CUST01074,Customer 1074,customer1074@example.com,Delhi,55,Google,2025-09-24,Price Sensitive,False,1.0,6498.0,2025-12-17
CUST01075,Customer 1075,customer1075@example.com,Mumbai,38,YouTube,2025-01-06,Repeat Buyer,True,5.0,17091.0,2026-07-28
CUST01076,Customer 1076,customer1076@example.com,Hyderabad,44,Instagram,2025-09-26,Price Sensitive,False,3.0,10594.0,2026-03-26
CUST01077,Customer 1077,customer1077@example.com,Delhi,36,Organic,2025-04-09,New Customer,False,1.0,1398.0,2026-03-28
CUST01078,Customer 1078,customer1078@example.com,Hyderabad,31,YouTube,2025-11-23,New Customer,False,1.0,1499.0,2025-12-07
CUST01079,Customer 1079,customer1079@example.com,Bangalore,26,Referral,2025-12-03,New Customer,False,1.0,4698.0,2025-10-25
CUST01080,Customer 1080,customer1080@example.com,Mumbai,25,Direct,2025-04-05,Price Sensitive,False,1.0,1799.0,2025-10-16
CUST01081,Customer 1081,customer1081@example.com,Bangalore,47,Organic,2026-01-29,New Customer,False,1.0,2999.0,2025-04-07
CUST01082,Customer 1082,customer1082@example.com,Pune,34,Google,2026-02-04,Repeat Buyer,False,4.0,13892.0,2026-01-08
CUST01083,Customer 1083,customer1083@example.com,Kolkata,42,Organic,2025-01-31,New Customer,False,2.0,8695.0,2026-01-12
CUST01084,Customer 1084,customer1084@example.com,Mumbai,46,Instagram,2025-09-09,New Customer,False,1.0,3698.0,2025-11-12
CUST01085,Customer 1085,customer1085@example.com,Kolkata,29,Direct,2025-09-09,Dormant,False,1.0,4197.0,2026-04-13
CUST01086,Customer 1086,customer1086@example.com,Kolkata,31,YouTube,2025-11-26,New Customer,False,1.0,2298.0,2025-11-19
CUST01087,Customer 1087,customer1087@example.com,Chennai,24,Instagram,2025-02-07,New Customer,False,1.0,4498.0,2025-09-04
CUST01088,Customer 1088,customer1088@example.com,Ahmedabad,19,Referral,2025-03-18,New Customer,False,1.0,899.0,2025-03-18
CUST01089,Customer 1089,customer1089@example.com,Hyderabad,42,Organic,2025-03-19,Price Sensitive,True,3.0,15093.0,2026-08-22
CUST01090,Customer 1090,customer1090@example.com,Hyderabad,50,Direct,2026-04-27,Price Sensitive,False,3.0,7696.0,2026-06-01
CUST01091,Customer 1091,customer1091@example.com,Kolkata,22,YouTube,2025-04-26,Price Sensitive,False,3.0,9594.0,2026-07-09
CUST01092,Customer 1092,customer1092@example.com,Ahmedabad,25,YouTube,2025-10-02,New Customer,False,2.0,7295.0,2026-02-14
CUST01093,Customer 1093,customer1093@example.com,Chennai,43,Instagram,2025-11-20,Dormant,False,1.0,2499.0,2025-05-01
CUST01094,Customer 1094,customer1094@example.com,Pune,52,Organic,2025-02-11,Dormant,False,1.0,2499.0,2025-11-17
CUST01095,Customer 1095,customer1095@example.com,Chennai,30,Google,2025-10-11,Window Shopper,False,0.0,0.0,2025-10-11
CUST01096,Customer 1096,customer1096@example.com,Delhi,37,Direct,2025-07-19,New Customer,False,1.0,3998.0,2026-01-30
CUST01097,Customer 1097,customer1097@example.com,Pune,49,Instagram,2026-03-30,Window Shopper,False,0.0,0.0,2026-03-30
CUST01098,Customer 1098,customer1098@example.com,Mumbai,20,Google,2025-01-13,High Value,False,3.0,14594.0,2026-08-15
CUST01099,Customer 1099,customer1099@example.com,Ahmedabad,42,Instagram,2026-02-10,Price Sensitive,False,1.0,3698.0,2026-04-02
CUST01100,Customer 1100,customer1100@example.com,Ahmedabad,19,Instagram,2025-06-23,High Value,True,3.0,8894.0,2026-02-01
CUST01101,Customer 1101,customer1101@example.com,Hyderabad,43,Instagram,2025-04-19,New Customer,False,1.0,5597.0,2025-05-03
CUST01102,Customer 1102,customer1102@example.com,Ahmedabad,52,Google,2026-01-15,Window Shopper,False,1.0,699.0,2026-08-13
CUST01103,Customer 1103,customer1103@example.com,Hyderabad,27,Referral,2025-12-01,High Value,False,5.0,20589.0,2026-05-09
CUST01104,Customer 1104,customer1104@example.com,Hyderabad,33,Direct,2025-11-29,New Customer,False,1.0,1799.0,2025-07-04
CUST01105,Customer 1105,customer1105@example.com,Hyderabad,37,Instagram,2025-08-22,New Customer,True,1.0,2998.0,2026-06-29
CUST01106,Customer 1106,customer1106@example.com,Bangalore,24,Instagram,2025-09-12,High Value,False,5.0,22788.0,2026-07-05
CUST01107,Customer 1107,customer1107@example.com,Bangalore,30,Referral,2025-06-22,High Value,True,8.0,31487.0,2026-07-03
CUST01108,Customer 1108,customer1108@example.com,Kolkata,38,Instagram,2026-05-15,Window Shopper,False,0.0,0.0,2026-05-15
CUST01109,Customer 1109,customer1109@example.com,Pune,31,Instagram,2025-10-31,Price Sensitive,False,3.0,9795.0,2026-03-05
CUST01110,Customer 1110,customer1110@example.com,Chennai,27,Referral,2025-03-28,New Customer,True,1.0,2298.0,2025-06-06
CUST01111,Customer 1111,customer1111@example.com,Ahmedabad,33,YouTube,2025-01-21,Price Sensitive,False,2.0,4497.0,2026-08-05
CUST01112,Customer 1112,customer1112@example.com,Kolkata,28,Instagram,2026-03-27,New Customer,False,0.0,0.0,2026-03-27
CUST01113,Customer 1113,customer1113@example.com,Mumbai,23,Direct,2025-11-30,Repeat Buyer,True,6.0,12990.0,2026-08-06
CUST01114,Customer 1114,customer1114@example.com,Ahmedabad,26,Google,2025-03-15,High Value,True,7.0,21588.0,2026-06-29
CUST01115,Customer 1115,customer1115@example.com,Kolkata,33,Google,2025-11-09,High Value,True,5.0,13690.0,2026-08-15
CUST01116,Customer 1116,customer1116@example.com,Ahmedabad,23,Direct,2026-02-28,Price Sensitive,False,2.0,5997.0,2026-06-05
CUST01117,Customer 1117,customer1117@example.com,Hyderabad,53,Google,2025-04-09,Price Sensitive,False,1.0,3897.0,2026-03-14
CUST01118,Customer 1118,customer1118@example.com,Bangalore,41,YouTube,2025-09-17,New Customer,False,1.0,2999.0,2026-04-14
CUST01119,Customer 1119,customer1119@example.com,Delhi,35,Instagram,2025-04-10,New Customer,False,1.0,5297.0,2025-11-22
CUST01120,Customer 1120,customer1120@example.com,Ahmedabad,49,Google,2025-03-23,New Customer,True,1.0,2499.0,2026-07-09
CUST01121,Customer 1121,customer1121@example.com,Pune,36,Google,2025-08-11,Price Sensitive,True,3.0,8297.0,2026-06-11
CUST01122,Customer 1122,customer1122@example.com,Ahmedabad,20,Instagram,2026-01-15,New Customer,False,1.0,6498.0,2025-03-23
CUST01123,Customer 1123,customer1123@example.com,Mumbai,19,Referral,2025-09-21,New Customer,False,2.0,14295.0,2025-05-13
CUST01124,Customer 1124,customer1124@example.com,Ahmedabad,55,YouTube,2025-06-16,New Customer,False,2.0,10495.0,2026-01-29
CUST01125,Customer 1125,customer1125@example.com,Pune,32,Instagram,2025-06-16,Repeat Buyer,False,6.0,20889.0,2025-12-04
CUST01126,Customer 1126,customer1126@example.com,Kolkata,30,Referral,2026-04-02,New Customer,False,2.0,4496.0,2026-06-09
CUST01127,Customer 1127,customer1127@example.com,Ahmedabad,21,Referral,2025-03-16,New Customer,False,1.0,5597.0,2025-11-02
CUST01128,Customer 1128,customer1128@example.com,Mumbai,42,Organic,2025-03-11,New Customer,False,0.0,0.0,2025-03-11
CUST01129,Customer 1129,customer1129@example.com,Pune,35,Google,2025-06-21,Repeat Buyer,True,2.0,3797.0,2026-05-21
CUST01130,Customer 1130,customer1130@example.com,Hyderabad,35,Google,2025-02-26,New Customer,False,1.0,3398.0,2026-07-27
CUST01131,Customer 1131,customer1131@example.com,Mumbai,39,Google,2026-03-30,Window Shopper,False,0.0,0.0,2026-03-30
CUST01132,Customer 1132,customer1132@example.com,Mumbai,54,YouTube,2026-03-14,New Customer,True,1.0,2298.0,2026-01-14
CUST01133,Customer 1133,customer1133@example.com,Ahmedabad,31,YouTube,2025-08-31,New Customer,False,1.0,3198.0,2026-01-20
CUST01134,Customer 1134,customer1134@example.com,Kolkata,33,Google,2025-06-17,Window Shopper,False,1.0,4697.0,2026-08-20
CUST01135,Customer 1135,customer1135@example.com,Mumbai,54,Instagram,2025-08-02,Repeat Buyer,True,3.0,11294.0,2025-07-28
CUST01136,Customer 1136,customer1136@example.com,Ahmedabad,50,Instagram,2025-08-06,Dormant,True,0.0,0.0,2025-08-06
CUST01137,Customer 1137,customer1137@example.com,Bangalore,46,Referral,2025-05-04,High Value,True,3.0,12094.0,2025-12-14
CUST01138,Customer 1138,customer1138@example.com,Kolkata,31,Google,2025-07-03,New Customer,False,0.0,0.0,2025-07-03
CUST01139,Customer 1139,customer1139@example.com,Bangalore,19,Referral,2025-12-09,New Customer,False,1.0,1898.0,2025-05-19
CUST01140,Customer 1140,customer1140@example.com,Hyderabad,47,Referral,2026-01-31,Repeat Buyer,False,2.0,5697.0,2026-06-01
CUST01141,Customer 1141,customer1141@example.com,Mumbai,41,Direct,2025-08-26,New Customer,False,0.0,0.0,2025-08-26
CUST01142,Customer 1142,customer1142@example.com,Bangalore,42,Direct,2025-06-20,Price Sensitive,True,3.0,8395.0,2026-04-20
CUST01143,Customer 1143,customer1143@example.com,Chennai,52,YouTube,2026-02-11,High Value,True,7.0,24986.0,2026-05-31
CUST01144,Customer 1144,customer1144@example.com,Pune,21,YouTube,2026-04-30,New Customer,False,1.0,4797.0,2026-08-19
CUST01145,Customer 1145,customer1145@example.com,Hyderabad,25,Referral,2025-07-07,Window Shopper,False,0.0,0.0,2025-07-07
CUST01146,Customer 1146,customer1146@example.com,Pune,29,Direct,2025-10-14,Repeat Buyer,True,3.0,14793.0,2026-07-21
CUST01147,Customer 1147,customer1147@example.com,Delhi,26,Organic,2025-05-03,Price Sensitive,False,1.0,3698.0,2025-05-02
CUST01148,Customer 1148,customer1148@example.com,Delhi,32,Organic,2025-06-30,High Value,True,8.0,23187.0,2026-07-24
CUST01149,Customer 1149,customer1149@example.com,Kolkata,35,Instagram,2025-02-02,Window Shopper,False,0.0,0.0,2025-02-02
CUST01150,Customer 1150,customer1150@example.com,Bangalore,48,Direct,2025-09-30,Repeat Buyer,True,4.0,15392.0,2026-07-17
CUST01151,Customer 1151,customer1151@example.com,Chennai,46,YouTube,2025-07-08,Price Sensitive,False,3.0,4496.0,2026-08-18
CUST01152,Customer 1152,customer1152@example.com,Bangalore,30,Referral,2025-02-14,Price Sensitive,False,3.0,10694.0,2026-07-11
CUST01153,Customer 1153,customer1153@example.com,Chennai,22,Instagram,2025-03-26,New Customer,False,1.0,3999.0,2026-07-28
CUST01154,Customer 1154,customer1154@example.com,Ahmedabad,27,Google,2025-09-24,New Customer,False,2.0,4797.0,2025-10-14
CUST01155,Customer 1155,customer1155@example.com,Kolkata,52,Google,2025-08-31,Dormant,True,0.0,0.0,2025-08-31
CUST01156,Customer 1156,customer1156@example.com,Hyderabad,36,Google,2025-02-02,Repeat Buyer,True,4.0,11293.0,2026-04-13
CUST01157,Customer 1157,customer1157@example.com,Pune,44,YouTube,2025-06-25,New Customer,False,1.0,5297.0,2025-12-30
CUST01158,Customer 1158,customer1158@example.com,Ahmedabad,55,Direct,2025-12-23,Price Sensitive,False,0.0,0.0,2025-12-23
CUST01159,Customer 1159,customer1159@example.com,Ahmedabad,37,YouTube,2025-03-09,High Value,True,5.0,14090.0,2026-04-18
CUST01160,Customer 1160,customer1160@example.com,Chennai,32,Referral,2025-07-10,Window Shopper,False,1.0,1799.0,2025-06-25
CUST01161,Customer 1161,customer1161@example.com,Hyderabad,27,Organic,2025-05-26,Dormant,False,0.0,0.0,2025-05-26
CUST01162,Customer 1162,customer1162@example.com,Mumbai,52,Organic,2025-04-04,Repeat Buyer,True,3.0,11992.0,2026-04-20
CUST01163,Customer 1163,customer1163@example.com,Mumbai,28,Google,2025-03-01,Dormant,False,0.0,0.0,2025-03-01
CUST01164,Customer 1164,customer1164@example.com,Mumbai,46,Organic,2025-07-09,New Customer,False,1.0,699.0,2025-03-15
CUST01165,Customer 1165,customer1165@example.com,Hyderabad,38,Organic,2025-03-17,New Customer,False,1.0,2499.0,2025-09-16
CUST01166,Customer 1166,customer1166@example.com,Mumbai,52,Organic,2025-03-04,Repeat Buyer,True,2.0,4997.0,2026-07-06
CUST01167,Customer 1167,customer1167@example.com,Ahmedabad,27,Referral,2026-04-21,Dormant,False,0.0,0.0,2026-04-21
CUST01168,Customer 1168,customer1168@example.com,Pune,36,Referral,2026-04-04,Repeat Buyer,True,2.0,6496.0,2025-12-13
CUST01169,Customer 1169,customer1169@example.com,Mumbai,54,Direct,2026-04-10,New Customer,False,1.0,2499.0,2025-10-14
CUST01170,Customer 1170,customer1170@example.com,Bangalore,48,Instagram,2025-03-13,Dormant,False,0.0,0.0,2025-03-13
CUST01171,Customer 1171,customer1171@example.com,Hyderabad,43,YouTube,2026-03-07,Price Sensitive,True,1.0,899.0,2026-06-27
CUST01172,Customer 1172,customer1172@example.com,Pune,21,YouTube,2025-11-25,New Customer,False,1.0,5197.0,2025-07-26
CUST01173,Customer 1173,customer1173@example.com,Chennai,30,Instagram,2025-02-12,New Customer,False,1.0,899.0,2026-07-24
CUST01174,Customer 1174,customer1174@example.com,Bangalore,50,Referral,2025-04-10,High Value,True,6.0,20089.0,2026-07-28
CUST01175,Customer 1175,customer1175@example.com,Hyderabad,41,Referral,2025-03-17,Repeat Buyer,True,3.0,7496.0,2025-11-15
CUST01176,Customer 1176,customer1176@example.com,Kolkata,41,Instagram,2025-05-26,Price Sensitive,False,2.0,8497.0,2026-04-13
CUST01177,Customer 1177,customer1177@example.com,Ahmedabad,53,Instagram,2025-04-21,Repeat Buyer,True,4.0,18291.0,2026-03-23
CUST01178,Customer 1178,customer1178@example.com,Kolkata,46,Organic,2025-03-25,Price Sensitive,False,3.0,6896.0,2026-06-05
CUST01179,Customer 1179,customer1179@example.com,Kolkata,44,Google,2026-03-04,Window Shopper,False,0.0,0.0,2026-03-04
CUST01180,Customer 1180,customer1180@example.com,Delhi,37,Referral,2026-03-21,High Value,True,5.0,13892.0,2026-07-05
CUST01181,Customer 1181,customer1181@example.com,Kolkata,23,Instagram,2025-07-29,High Value,True,5.0,14191.0,2026-06-29
CUST01182,Customer 1182,customer1182@example.com,Mumbai,53,Referral,2025-12-30,High Value,True,6.0,18489.0,2026-05-14
CUST01183,Customer 1183,customer1183@example.com,Delhi,29,Referral,2025-05-29,High Value,False,6.0,21387.0,2026-06-21
CUST01184,Customer 1184,customer1184@example.com,Chennai,55,Organic,2025-09-10,High Value,True,8.0,25585.0,2026-04-19
CUST01185,Customer 1185,customer1185@example.com,Hyderabad,18,Google,2025-05-15,High Value,True,4.0,17591.0,2026-04-27
CUST01186,Customer 1186,customer1186@example.com,Ahmedabad,25,Direct,2025-12-07,Repeat Buyer,True,5.0,12793.0,2026-05-27
CUST01187,Customer 1187,customer1187@example.com,Ahmedabad,33,Instagram,2025-03-03,Window Shopper,False,0.0,0.0,2025-03-03
CUST01188,Customer 1188,customer1188@example.com,Bangalore,41,YouTube,2025-09-04,Price Sensitive,False,1.0,7797.0,2026-04-22
CUST01189,Customer 1189,customer1189@example.com,Ahmedabad,25,Organic,2025-09-20,High Value,False,6.0,16190.0,2026-07-20
CUST01190,Customer 1190,customer1190@example.com,Chennai,28,YouTube,2025-01-30,Price Sensitive,True,2.0,4797.0,2025-11-16
CUST01191,Customer 1191,customer1191@example.com,Mumbai,40,Google,2025-01-28,New Customer,False,1.0,3498.0,2025-06-11
CUST01192,Customer 1192,customer1192@example.com,Pune,21,Organic,2025-05-30,New Customer,False,0.0,0.0,2025-05-30
CUST01193,Customer 1193,customer1193@example.com,Delhi,29,Instagram,2025-11-03,High Value,False,6.0,19288.0,2026-07-04
CUST01194,Customer 1194,customer1194@example.com,Pune,37,Organic,2025-12-17,Price Sensitive,False,1.0,499.0,2025-03-26
CUST01195,Customer 1195,customer1195@example.com,Pune,27,Instagram,2025-03-12,Price Sensitive,False,1.0,3198.0,2026-05-30
CUST01196,Customer 1196,customer1196@example.com,Ahmedabad,44,Organic,2026-04-17,Repeat Buyer,True,2.0,5298.0,2026-04-03
CUST01197,Customer 1197,customer1197@example.com,Mumbai,50,Google,2026-03-02,Window Shopper,True,0.0,0.0,2026-03-02
CUST01198,Customer 1198,customer1198@example.com,Bangalore,44,Referral,2026-04-15,New Customer,False,1.0,4597.0,2026-03-08
CUST01199,Customer 1199,customer1199@example.com,Hyderabad,48,Organic,2025-06-09,New Customer,False,1.0,3998.0,2025-12-03
CUST01200,Customer 1200,customer1200@example.com,Ahmedabad,51,Organic,2025-03-30,Price Sensitive,True,2.0,8296.0,2025-09-10
CUST01201,Customer 1201,customer1201@example.com,Bangalore,32,Google,2026-03-15,Price Sensitive,True,1.0,3999.0,2025-04-23
CUST01202,Customer 1202,customer1202@example.com,Chennai,26,Google,2025-03-08,Price Sensitive,False,1.0,6998.0,2026-06-08
CUST01203,Customer 1203,customer1203@example.com,Bangalore,22,Instagram,2026-02-01,Dormant,False,0.0,0.0,2026-02-01
CUST01204,Customer 1204,customer1204@example.com,Delhi,24,Instagram,2026-02-11,Repeat Buyer,True,2.0,6295.0,2025-10-06
CUST01205,Customer 1205,customer1205@example.com,Ahmedabad,25,Organic,2025-01-23,Price Sensitive,False,1.0,499.0,2025-08-16
CUST01206,Customer 1206,customer1206@example.com,Bangalore,25,YouTube,2025-04-16,New Customer,False,2.0,8595.0,2026-03-09
CUST01207,Customer 1207,customer1207@example.com,Pune,19,Instagram,2025-03-16,High Value,True,3.0,12293.0,2026-05-22
CUST01208,Customer 1208,customer1208@example.com,Pune,40,Google,2026-03-14,Window Shopper,False,0.0,0.0,2026-03-14
CUST01209,Customer 1209,customer1209@example.com,Delhi,50,YouTube,2025-02-04,Repeat Buyer,False,2.0,6596.0,2026-04-27
CUST01210,Customer 1210,customer1210@example.com,Hyderabad,51,Google,2026-01-02,New Customer,False,1.0,1698.0,2026-03-01
CUST01211,Customer 1211,customer1211@example.com,Hyderabad,24,Google,2026-04-17,New Customer,False,1.0,4697.0,2026-04-04
CUST01212,Customer 1212,customer1212@example.com,Pune,55,Google,2025-08-14,Repeat Buyer,False,3.0,5496.0,2025-09-01
CUST01213,Customer 1213,customer1213@example.com,Pune,42,Referral,2025-04-20,Price Sensitive,True,1.0,2498.0,2026-03-23
CUST01214,Customer 1214,customer1214@example.com,Pune,25,Referral,2025-02-26,Repeat Buyer,True,6.0,21687.0,2026-07-22
CUST01215,Customer 1215,customer1215@example.com,Pune,36,YouTube,2026-01-05,Repeat Buyer,True,5.0,29287.0,2026-06-07
CUST01216,Customer 1216,customer1216@example.com,Bangalore,42,Organic,2025-08-22,New Customer,False,1.0,4397.0,2026-06-02
CUST01217,Customer 1217,customer1217@example.com,Ahmedabad,32,YouTube,2025-07-28,High Value,True,5.0,18487.0,2026-05-20
CUST01218,Customer 1218,customer1218@example.com,Delhi,22,Referral,2026-04-26,New Customer,False,2.0,8696.0,2026-06-24
CUST01219,Customer 1219,customer1219@example.com,Ahmedabad,24,Referral,2025-08-13,Price Sensitive,True,2.0,7797.0,2026-07-23
CUST01220,Customer 1220,customer1220@example.com,Bangalore,27,Referral,2025-07-25,High Value,True,4.0,13593.0,2026-08-05
CUST01221,Customer 1221,customer1221@example.com,Mumbai,22,Organic,2026-05-15,Price Sensitive,False,3.0,11195.0,2026-04-30
CUST01222,Customer 1222,customer1222@example.com,Kolkata,25,Google,2026-03-06,New Customer,False,2.0,6997.0,2025-09-07
CUST01223,Customer 1223,customer1223@example.com,Chennai,43,Organic,2025-09-01,Repeat Buyer,True,4.0,13692.0,2026-07-18
CUST01224,Customer 1224,customer1224@example.com,Ahmedabad,50,Organic,2025-03-17,Price Sensitive,False,1.0,3798.0,2025-12-20
CUST01225,Customer 1225,customer1225@example.com,Chennai,49,Referral,2025-04-29,Price Sensitive,True,3.0,9493.0,2026-02-09
CUST01226,Customer 1226,customer1226@example.com,Bangalore,21,Instagram,2025-09-13,High Value,True,7.0,21585.0,2026-08-12
CUST01227,Customer 1227,customer1227@example.com,Kolkata,38,Google,2025-06-05,Price Sensitive,False,1.0,2499.0,2026-08-22
CUST01228,Customer 1228,customer1228@example.com,Bangalore,51,Referral,2026-02-10,High Value,True,6.0,28586.0,2026-06-30
CUST01229,Customer 1229,customer1229@example.com,Ahmedabad,49,YouTube,2025-05-14,Repeat Buyer,True,3.0,6894.0,2026-05-30
CUST01230,Customer 1230,customer1230@example.com,Hyderabad,20,Referral,2026-03-27,High Value,False,6.0,19289.0,2025-11-16
CUST01231,Customer 1231,customer1231@example.com,Pune,42,Referral,2025-08-24,Window Shopper,False,0.0,0.0,2025-08-24
CUST01232,Customer 1232,customer1232@example.com,Chennai,28,Referral,2025-08-09,New Customer,True,1.0,4397.0,2025-12-13
CUST01233,Customer 1233,customer1233@example.com,Ahmedabad,25,YouTube,2025-12-12,New Customer,False,1.0,3999.0,2026-02-28
CUST01234,Customer 1234,customer1234@example.com,Ahmedabad,48,YouTube,2026-03-14,Repeat Buyer,True,4.0,12592.0,2026-07-18
CUST01235,Customer 1235,customer1235@example.com,Chennai,49,YouTube,2026-05-13,New Customer,True,2.0,3996.0,2026-04-25
CUST01236,Customer 1236,customer1236@example.com,Chennai,38,Instagram,2025-01-15,Repeat Buyer,True,6.0,22988.0,2026-04-21
CUST01237,Customer 1237,customer1237@example.com,Pune,40,Direct,2025-10-26,High Value,True,8.0,26482.0,2026-07-18
CUST01238,Customer 1238,customer1238@example.com,Pune,42,Instagram,2025-08-08,New Customer,False,1.0,4298.0,2025-06-03
CUST01239,Customer 1239,customer1239@example.com,Pune,21,Direct,2025-05-06,Repeat Buyer,True,2.0,9295.0,2025-06-04
CUST01240,Customer 1240,customer1240@example.com,Bangalore,22,Organic,2025-02-28,New Customer,False,1.0,3398.0,2026-05-12
CUST01241,Customer 1241,customer1241@example.com,Pune,20,Referral,2025-12-03,Repeat Buyer,True,5.0,16090.0,2026-06-07
CUST01242,Customer 1242,customer1242@example.com,Kolkata,35,Instagram,2025-12-23,Window Shopper,False,1.0,899.0,2025-08-10
CUST01243,Customer 1243,customer1243@example.com,Pune,42,YouTube,2025-07-19,Repeat Buyer,True,6.0,13891.0,2026-03-12
CUST01244,Customer 1244,customer1244@example.com,Ahmedabad,24,Direct,2025-12-12,Repeat Buyer,True,2.0,5296.0,2026-04-26
CUST01245,Customer 1245,customer1245@example.com,Pune,28,YouTube,2025-06-03,New Customer,False,1.0,5197.0,2026-01-11
CUST01246,Customer 1246,customer1246@example.com,Ahmedabad,22,YouTube,2025-04-20,Repeat Buyer,True,3.0,13495.0,2026-04-12
CUST01247,Customer 1247,customer1247@example.com,Kolkata,32,YouTube,2026-01-16,New Customer,True,0.0,0.0,2026-01-16
CUST01248,Customer 1248,customer1248@example.com,Bangalore,55,Organic,2025-05-20,Dormant,False,1.0,2999.0,2025-10-10
CUST01249,Customer 1249,customer1249@example.com,Ahmedabad,45,Google,2025-06-27,New Customer,False,1.0,2698.0,2025-03-06
CUST01250,Customer 1250,customer1250@example.com,Chennai,50,Organic,2025-08-10,Price Sensitive,False,3.0,8795.0,2025-08-01
CUST01251,Customer 1251,customer1251@example.com,Kolkata,43,Organic,2025-11-16,Price Sensitive,False,1.0,3998.0,2025-11-15
CUST01252,Customer 1252,customer1252@example.com,Mumbai,19,Direct,2025-12-27,Repeat Buyer,True,5.0,19487.0,2026-08-20
CUST01253,Customer 1253,customer1253@example.com,Ahmedabad,31,Direct,2026-05-08,Repeat Buyer,True,6.0,15289.0,2026-03-23
CUST01254,Customer 1254,customer1254@example.com,Chennai,52,YouTube,2026-03-13,Window Shopper,False,0.0,0.0,2026-03-13
CUST01255,Customer 1255,customer1255@example.com,Hyderabad,51,Google,2025-07-06,Price Sensitive,False,0.0,0.0,2025-07-06
CUST01256,Customer 1256,customer1256@example.com,Chennai,45,Referral,2025-06-13,Repeat Buyer,True,4.0,9092.0,2026-03-22
CUST01257,Customer 1257,customer1257@example.com,Delhi,44,Organic,2026-02-26,Window Shopper,False,0.0,0.0,2026-02-26
CUST01258,Customer 1258,customer1258@example.com,Delhi,43,Google,2025-02-28,New Customer,True,1.0,2498.0,2026-04-01
CUST01259,Customer 1259,customer1259@example.com,Chennai,47,Referral,2025-10-14,New Customer,True,2.0,3498.0,2026-03-13
CUST01260,Customer 1260,customer1260@example.com,Hyderabad,30,Google,2025-05-20,Dormant,False,0.0,0.0,2025-05-20
CUST01261,Customer 1261,customer1261@example.com,Chennai,53,Google,2025-11-26,New Customer,False,1.0,3999.0,2026-03-10
CUST01262,Customer 1262,customer1262@example.com,Ahmedabad,19,Instagram,2026-03-17,Window Shopper,False,1.0,999.0,2026-02-28
CUST01263,Customer 1263,customer1263@example.com,Chennai,22,Referral,2026-04-05,Window Shopper,False,1.0,1499.0,2025-05-10
CUST01264,Customer 1264,customer1264@example.com,Bangalore,43,Direct,2026-03-08,Repeat Buyer,True,5.0,14194.0,2026-05-24
CUST01265,Customer 1265,customer1265@example.com,Bangalore,51,Direct,2026-03-01,New Customer,True,1.0,4497.0,2025-12-22
CUST01266,Customer 1266,customer1266@example.com,Chennai,49,Instagram,2025-05-02,High Value,False,3.0,6695.0,2025-12-08
CUST01267,Customer 1267,customer1267@example.com,Pune,39,YouTube,2026-01-13,High Value,False,8.0,28286.0,2026-05-31
CUST01268,Customer 1268,customer1268@example.com,Delhi,45,Google,2025-03-15,Repeat Buyer,False,3.0,7296.0,2026-06-09
CUST01269,Customer 1269,customer1269@example.com,Chennai,46,Referral,2025-05-11,New Customer,False,1.0,1799.0,2026-03-03
CUST01270,Customer 1270,customer1270@example.com,Pune,25,Organic,2025-10-07,Window Shopper,True,0.0,0.0,2025-10-07
CUST01271,Customer 1271,customer1271@example.com,Chennai,27,Organic,2025-09-01,Repeat Buyer,True,3.0,8095.0,2026-07-01
CUST01272,Customer 1272,customer1272@example.com,Hyderabad,20,Direct,2025-12-06,Price Sensitive,False,1.0,4497.0,2026-08-08
CUST01273,Customer 1273,customer1273@example.com,Delhi,34,YouTube,2025-07-16,Price Sensitive,True,2.0,3997.0,2025-08-10
CUST01274,Customer 1274,customer1274@example.com,Pune,25,YouTube,2026-03-20,Repeat Buyer,False,3.0,15693.0,2026-07-01
CUST01275,Customer 1275,customer1275@example.com,Hyderabad,43,Organic,2025-06-04,New Customer,False,1.0,5197.0,2026-08-13
CUST01276,Customer 1276,customer1276@example.com,Delhi,37,Google,2026-03-17,New Customer,False,1.0,2198.0,2025-05-25
